HerbariumID,Bild,DB,Family,FullNameCache,Anmerkungen,Sammlerteam,Sammelnummer,CollectionDateBegin,CollectionDateEnd,Country,Locality,TitelEtikett,Expeditionsangabe,ShowOnMap,Latitude,Longitude,FundortUNdOeko,NameCache,Genus,Identifier,Barcode,StableURI
JACQID1071702,,JACQ,ROSACEAE,Geum urbanum L.,MTB: 3243/3,"Willing,R. & Willing,E.",17335 D,2002-05-25,,Germany,"Brandenburg, W Kuhhorst",,,https://www.openstreetmap.org/?mlat=52.7208&mlon=12.8447#map=15/52.7208/12.8447,52.720829010009766,12.844719886779783,,Geum urbanum,Geum,E.Willing,JACQ-ID 1071702,https://herbarium.bgbm.org/object/JACQID1071702
JACQID1085442,,JACQ,BRASSICACEAE,Sisymbrium loeselii L.,MTB: 3442/2,"Willing,R. & Willing,E.",17825 D,2002-06-02,,Germany,"Brandenburg, O Groß Behnitz",,,https://www.openstreetmap.org/?mlat=52.5839&mlon=12.7631#map=15/52.5839/12.7631,52.58388900756836,12.763059616088867,,Sisymbrium loeselii,Sisymbrium,E.Willing,JACQ-ID 1085442,https://herbarium.bgbm.org/object/JACQID1085442
B100068640,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100068640/manifest.json,BGBM,CRUCIFERAE,Erysimum cuspidatum,,Heiland,,1889-06-20,,Germany,"Germany: Land Brandenburg: Lychen. 20. Juni 1889, Leg.: Heiland s.n. ex herb. / ded. : Herbar Bothe 1943.",,,,,,Germany: Land Brandenburg: Lychen.,Erysimum cuspidatum,Erysimum,,B 10 0068640,https://herbarium.bgbm.org/object/B100068640
B101200302,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101200302/manifest.json,HERB,BETULACEAE,Alnus incana,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Bornmüller,,1923-06-08,1923-06-08,Germany,"Germany: Thüringen. Weimar-Erfurt: Bahnwäldchen zwischen Tröbsdorf u. Hopfgarten. 1923-06-08, Leg.: Bornmüller.",,,https://www.openstreetmap.org/?mlat=50.9862&mlon=11.2569#map=15/50.9862/11.2569,50.9862060546875,11.256866455078123,,Alnus incana,Alnus,A. Callier,B 10 1200302,http://herbarium.bgbm.org/object/B101200302
B300326560,,HERB,Fontinalaceae,Fontinalis kindbergii Renauld & Cardot,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Fr. [Frahm],,1964-09-20,1964-09-20,Germany,"Germany: Schleswig-Holstein. Stormarn, eutrophierter Moortümpel im hammoor nö Forst Tiergarten. 1964-09-20, Leg.: Fr. [Frahm].",,,https://www.openstreetmap.org/?mlat=53.7207&mlon=10.2508#map=15/53.7207/10.2508,53.720703125,10.250770568847656,,Fontinalis kindbergii Renauld & Cardot,Fontinalis,Fr. [Frahm],B 30 0326560,http://herbarium.bgbm.org/object/B300326560
B100505399,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100505399/manifest.json,HERB,Potamogetonaceae,Potamogeton lucens,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Walther,,1852-06-20,1852-06-20,Germany,"Germany: Bayern. Baireuth. 1852-06-20, Leg.: Walther.",,,https://www.openstreetmap.org/?mlat=49.9447&mlon=11.5794#map=15/49.9447/11.5794,49.94467544555664,11.579418182373049,,Potamogeton lucens,Potamogeton,,B 10 0505399,http://herbarium.bgbm.org/object/B100505399
JACQID1071420,,JACQ,POACEAE,Festuca rubra L.,MTB: 4040/3/2/3,"Willing,R. & Willing,E.",27065 D,2011-07-13,,Germany,"Sachsen-Anhalt, O Düben",,,https://www.openstreetmap.org/?mlat=51.9281&mlon=12.3906#map=15/51.9281/12.3906,51.92805862426758,12.390560150146484,,Festuca rubra,Festuca,E.Willing,JACQ-ID 1071420,https://herbarium.bgbm.org/object/JACQID1071420
B101257187,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101257187/manifest.json,JACQ,ONAGRACEAE,Epilobium tetragonum L.,PRN2022-045; Herbarium Hans-Christian Kläge,"Kläge,H.-C.",205,2007-09-26,,Germany,"Landkreis Elbe-Elster, Mühlenberg Altarm O, MTB 4345SW2",,,,,,,Epilobium tetragonum,Epilobium,H.-C. Kläge,B 10 1257187,https://herbarium.bgbm.org/object/B101257187
B100553957,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100553957/manifest.json,JACQ,BETULACEAE,Betula pendula Roth,"GBOL1124, Silikaprobe genommen, nur 1 Exemplar beprobt","Bleeker,W.",WB-020,2013,,Germany,"Niedersachsen, Bockhorst.",,,https://www.openstreetmap.org/?mlat=52.0808&mlon=8.16278#map=15/52.0808/8.16278,52.08082962036133,8.162779808044434,,Betula pendula,Betula,W. Bleeker,B 10 0553957,https://herbarium.bgbm.org/object/B100553957
JACQID1071029,,JACQ,LAMIACEAE,Galeopsis tetrahit L.,MTB: 3341/3,"Willing,R. & Willing,E.",21013 D,2002-08-31,,Germany,"Brandenburg, O Nennhausen",,,https://www.openstreetmap.org/?mlat=52.6111&mlon=12.5292#map=15/52.6111/12.5292,52.61111068725586,12.529170036315918,,Galeopsis tetrahit,Galeopsis,E.Willing,JACQ-ID 1071029,https://herbarium.bgbm.org/object/JACQID1071029
JACQID1065724,,JACQ,ASTERACEAE,Crepis capillaris (L.) Wallr.,MTB: 4039/3/2/1,"Willing,R. & Willing,E.",25983 D,2009-07-20,,Germany,"Sachsen-Anhalt, NW Streetz",,,https://www.openstreetmap.org/?mlat=51.9433&mlon=12.2131#map=15/51.9433/12.2131,51.943328857421875,12.21306037902832,,Crepis capillaris,Crepis,E.Willing,JACQ-ID 1065724,https://herbarium.bgbm.org/object/JACQID1065724
B101066943,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101066943/manifest.json,HERB,ACANTHACEAE,Aphelandra micans,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",R. Schlechter,,1921-11-10,1921-11-10,Germany,"Germany: Berlin. Cult. in Hort. Bot. Dahlem: [Heimat] Venezuela. 1921-11-10, Leg.: R. Schlechter.",,,,,,,Aphelandra micans,Aphelandra,,B 10 1066943,http://herbarium.bgbm.org/object/B101066943
B100097386,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100097386/manifest.json,JACQ,ASTERACEAE,Hieracium glomeratum subsp. plaidtense A. Schlick. & Touton,,"Schlickum,A.",s.n.,1919-06-18,,Germany,Rheinland-Pfalz: am Weg von Plaidt a.d. Nette nach Ochtendung.,,,,,,,Hieracium glomeratum subsp. plaidtense,Hieracium,G. Gottschlich,B 10 0097386,https://herbarium.bgbm.org/object/B100097386
JACQID1061782,,JACQ,ASTERACEAE,Bellis perennis L.,MTB: 8427/2,"Willing,R. & Willing,E.",8779 D,1999-08-06,,Germany,"Bayern, SW Rettenberg",,,https://www.openstreetmap.org/?mlat=47.5672&mlon=10.2853#map=15/47.5672/10.2853,47.56721878051758,10.285280227661133,,Bellis perennis,Bellis,E.Willing,JACQ-ID 1061782,https://herbarium.bgbm.org/object/JACQID1061782
B100205086,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100205086/manifest.json,BGBM,GRAMINEAE,Molinia arundinacea Schrank,"GBOL2445, Blattmaterial entnommen","Schuhwerk,M. & Schuhwerk,F.",04/258,2004-09-04,,Germany,"Germany: Bayern. Regierungsbezirk Oberpfalz, Landkreis Regensburg, Vorderer Bayerischer Wald, Forstmühler Forst ca. 500 m südöstlich der Altenthanner Höhe, TK 6939/24. feucht-schattiger Waldwegrand. Alt.: 520 m. 04.09.2004, Leg.: M. Schuhwerk & F. Schuhwerk 04/258.",,,https://www.openstreetmap.org/?mlat=49.0656&mlon=12.3217#map=15/49.0656/12.3217,49.06555938720703,12.321669578552246,"Germany: Bayern. Regierungsbezirk Oberpfalz, Landkreis Regensburg, Vorderer Bayerischer Wald, Forstmühler Forst ca. 500 m südöstlich der Altenthanner Höhe, TK 6939/24. feucht-schattiger Waldwegrand.",Molinia arundinacea,Molinia,R. Hand,B 10 0205086,https://herbarium.bgbm.org/object/B100205086
B101132319,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101132319/manifest.json,JACQ,ASTERACEAE,Senecio nemorensis subsp. glabratus (Herborg) Oberpr.,,"Oberprieler,C.",1662-5,1988-09-28,,Germany,"Bayern, Landkreis Bad Tölz-Wolfratshausen, Jachenau, Wald an der Strasse zwischen Hinterbichl und Friedeln, ca. 400 m nordwestlich von Höfen, Alt.: 730m.",,,https://www.openstreetmap.org/?mlat=47.6242&mlon=11.2903#map=15/47.6242/11.2903,47.624168395996094,11.29028034210205,,Senecio nemorensis subsp. glabratus,Senecio,Ch. Oberprieler,B 10 1132319,https://herbarium.bgbm.org/object/B101132319
JACQID1077358,,JACQ,FABACEAE,Medicago lupulina L.,MTB: 8334/1,"Willing,R. & Willing,E.",14313 D,2001-07-29,,Germany,"Bayern, SW Ried",,,https://www.openstreetmap.org/?mlat=47.6758&mlon=11.3964#map=15/47.6758/11.3964,47.67583084106445,11.396389961242676,,Medicago lupulina,Medicago,E.Willing,JACQ-ID 1077358,https://herbarium.bgbm.org/object/JACQID1077358
B100767618,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100767618/manifest.json,BGBM,SOLANACEAE,Solanum sarrachoides Sendtn.,"GBOL, Silikaprobe genommen; Aufsammlung von einer Pflanze","Buttler,K.P.",36796,2016-10-05,,Germany,"Germany: Hessen. Frankfurt-Osthafengebiet, Ödfläche/Parkplatz an der Riederhofstraße zwischen Industriehalle und Autobahn. offene Erde. 05.10.2016, Leg.: K. P. Buttler 36796. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=50.1017&mlon=8.73889#map=15/50.1017/8.73889,50.10166931152344,8.738889694213867,"Germany: Hessen. Frankfurt-Osthafengebiet, Ödfläche/Parkplatz an der Riederhofstraße zwischen Industriehalle und Autobahn. offene Erde.",Solanum sarrachoides,Solanum,K. P. Buttler,B 10 0767618,https://herbarium.bgbm.org/object/B100767618
B101149796,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101149796/manifest.json,JACQ,GERANIACEAE,Erodium cicutarium (L.) L'Hér.,PRN2024-003; MTB 4144/134-1,"Willing,E. & Willing,R.",40173 D,2024-09-01,,Germany,S Mügeln,,,https://www.openstreetmap.org/?mlat=51.8503&mlon=13.0239#map=15/51.8503/13.0239,51.85028076171875,13.023889541625977,,Erodium cicutarium,Erodium,E. Willing,B 10 1149796,https://herbarium.bgbm.org/object/B101149796
B100059258,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100059258/manifest.json,JACQ,CYPERACEAE,Carex flacca Schreb.,MTB: 8331/2,"Willing,R. & Willing,E.",15127 D,2001-08-03,,Germany,"Bayern, NW Unternogg",,,https://www.openstreetmap.org/?mlat=47.6583&mlon=10.9739#map=15/47.6583/10.9739,47.658329010009766,10.97389030456543,,Carex flacca,Carex,J. Koopman 2023-11-25,B 10 0059258,https://herbarium.bgbm.org/object/B100059258
JACQID1073806,,JACQ,HYPERICACEAE,Hypericum perforatum L.,MTB: 8333/1,"Willing,R. & Willing,E.",14516 D,2001-07-30,,Germany,"Bayern, S Riegsee",,,https://www.openstreetmap.org/?mlat=47.6872&mlon=11.2317#map=15/47.6872/11.2317,47.68722152709961,11.231670379638672,,Hypericum perforatum,Hypericum,E.Willing,JACQ-ID 1073806,https://herbarium.bgbm.org/object/JACQID1073806
B100768173,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100768173/manifest.json,JACQ,POTAMOGETONACEAE,Potamogeton alpinus Balb.,Herbar A.Ludwig,"Hupke,H.",s.n.,1952-07-28,,Germany,"Oberhessen, Kr. Alsfeld, Gr. Felda; im Dautzenroder Teich",,,https://www.openstreetmap.org/?mlat=50.6692&mlon=9.17639#map=15/50.6692/9.17639,50.66917037963867,9.176389694213867,,Potamogeton alpinus,Potamogeton,Hupke,B 10 0768173,https://herbarium.bgbm.org/object/B100768173
JACQID1067283,,JACQ,CHENOPODIACEAE,Chenopodium album L.,MTB: 3641/2,"Willing,R. & Willing,E.",11240 D,1999-09-08,,Germany,"Brandenburg, S Schmerzke",,,https://www.openstreetmap.org/?mlat=52.38&mlon=12.5933#map=15/52.38/12.5933,52.380001068115234,12.59333038330078,,Chenopodium album,Chenopodium,E.Willing,JACQ-ID 1067283,https://herbarium.bgbm.org/object/JACQID1067283
B101302568,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101302568/manifest.json,JACQ,OLEACEAE,Fraxinus excelsior L.,"Herbarium Josephine Goutrié; PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz","Goutrié,Josephine",s.n.,2017-09-21,,Germany,"Charlottenburg, an der Ruhwaldkolonie, ca. 100 m östlich des Rohrdamms, am Spreeufer",,,,,,,Fraxinus excelsior,Fraxinus,J. Goutrié,B 10 1302568,https://herbarium.bgbm.org/object/B101302568
B101304697,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101304697/manifest.json,JACQ,FABACEAE,Lotus corniculatus L.,PRN2024-003; Pictures of the same individual or population as the preserved specimen(s). Photographer: Eckhard Willing,"Willing,E. & Willing,R.",37441 D,2023-06-07,,Germany,N Hassel,,,https://www.openstreetmap.org/?mlat=52.6439&mlon=11.9242#map=15/52.6439/11.9242,52.643890380859375,11.924169540405272,,Lotus corniculatus,Lotus,E. Willing,B 10 1304697,https://herbarium.bgbm.org/object/B101304697
B101309285,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101309285/manifest.json,JACQ,POACEAE,Molinia caerulea (L.) Moench,"PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Herbarium Martin Voigt","Voigt,Martin",s.n.,2015-06-06,,Germany,"Köpenick, NSG und FFH-Gebiet ""Teufelsseemoor Köpenick""",,,,,,,Molinia caerulea,Molinia,M. Voigt,B 10 1309285,https://herbarium.bgbm.org/object/B101309285
B101023781,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101023781/manifest.json,BGBM,SALICACEAE,Salix starkeana Willd. subsp. starkeana,"GBOL, Silikaprobe genommen; weiblich (ca 50 cm hoch),  Gruppe von ca. 3-4 m Durchmesser","Schepers,G.",20180220,2018-05-14,,Germany,"Germany: Baden-Württemberg. Rötenbach, TK 8115/22. 14.05.2018, Leg.: G. Schepers 20180220. ex herb. / ded. : herb. Georg Schepers.",,,https://www.openstreetmap.org/?mlat=47.8814&mlon=8.29861#map=15/47.8814/8.29861,47.88138961791992,8.298609733581543,"Germany: Baden-Württemberg. Rötenbach, TK 8115/22.",Salix starkeana subsp. starkeana,Salix,G. Schepers,B 10 1023781,https://herbarium.bgbm.org/object/B101023781
B180014981,,BGBM,COMPOSITAE,Carduus crispus L.,,"Royl,E.",,1997,,Germany,"Germany: Brandenburg, Barnim (Kreis), Wandlitz. 1997, Leg.: E. Royl s.n.",,,,,,"Germany: Brandenburg, Barnim (Kreis), Wandlitz.",Carduus crispus,Carduus,,B 18 0014981,https://herbarium.bgbm.org/object/B180014981
JACQID1075472,,JACQ,LAMIACEAE,Lamiastrum galeobdolon (L.) Ehrend. & Polatschek,MTB: 8433/4,"Willing,R. & Willing,E.",15823 D,2001-08-07,,Germany,"Bayern, Wallgau",,,https://www.openstreetmap.org/?mlat=47.5297&mlon=11.3033#map=15/47.5297/11.3033,47.52972030639648,11.303330421447754,,Lamiastrum galeobdolon,Lamiastrum,E.Willing,JACQ-ID 1075472,https://herbarium.bgbm.org/object/JACQID1075472
B101318465,https://image.bgbm.org/images/internal/HerbarThumbs/B101318465_1700,VVis,,Opuntia ficus indica (l.) mill.,"Museum botanicum berolinense cactaceae burser herbar (ups) image 2025 mus. bot. berol. mus. bot. berol. d50 illuminant, 2 degree observer density golden thread colors by munsell color services lab don williams",Bauh,26,,,Germany,"Berlin, , Botanischer garten & botanisches museum berlin",,,,,,"Ficus indica folio spinoso, fructu majore bauh. indianische feigen",Opuntia ficus indica,Opuntia,,B 10 1318465,https://herbarium.bgbm.org/object/B101318465
JACQID1059798,,JACQ,ASTERACEAE,Achillea millefolium L.,MTB: 8330/2,"Willing,R. & Willing,E.",13329 D,2001-07-24,,Germany,"Bayern, N Prem",,,https://www.openstreetmap.org/?mlat=47.6906&mlon=10.8036#map=15/47.6906/10.8036,47.69055938720703,10.80360984802246,,Achillea millefolium,Achillea,E.Willing,JACQ-ID 1059798,https://herbarium.bgbm.org/object/JACQID1059798
B100582888,,JACQ,POACEAE,Poa bulbosa L.,MTB: 4437,"Willing,R. & Willing,E.",28448 D,2014-04-26,,Germany,"Sachsen-Anhalt, Mücheln",,,https://www.openstreetmap.org/?mlat=51.5808&mlon=11.8294#map=15/51.5808/11.8294,51.58082962036133,11.829440116882324,,Poa bulbosa,Poa,E.Willing,B 10 0582888,https://herbarium.bgbm.org/object/B100582888
B101070496,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101070496/manifest.json,HERB,ACERACEAE,Acer dasycarpum Ehrh.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",H. Riese u. J. Golenz,,1873-03-01,1873-08-31,Germany,"Germany: Brandenburg. Spremberg: Slamen, angepflzt. 1873-03-01 - 1873-08-31, Leg.: H. Riese u. J. Golenz.",,,https://www.openstreetmap.org/?mlat=51.5672&mlon=14.3882#map=15/51.5672/14.3882,51.56724548339844,14.388166427612305,,Acer dasycarpum Ehrh.,Acer,,B 10 1070496,http://herbarium.bgbm.org/object/B101070496
JACQID1083936,,JACQ,ASTERACEAE,Senecio fuchsii C. C. Gmel.,MTB: 8434/2,"Willing,R. & Willing,E.",15962 D,2001-08-07,,Germany,"Bayern, W Vorderriß",,,https://www.openstreetmap.org/?mlat=47.5572&mlon=11.4542#map=15/47.5572/11.4542,47.557220458984375,11.45417022705078,,Senecio fuchsii,Senecio,E.Willing,JACQ-ID 1083936,https://herbarium.bgbm.org/object/JACQID1083936
B100705148,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100705148/manifest.json,BGBM,UMBELLIFERAE,Bupleurum falcatum L. subsp. falcatum,"GBOL4198, Silikaprobe genommen, beprobtes Exemplar mit * markiert","Hand,R.",7621,2016-07-05,,Germany,"Germany: Thüringen. Arnstadt, Eichfelder Weg, Aufstieg auf Eichfeld-Plateau. Magerrasenreste in lichtem Wald. Alt.: 365m. 05.07.2016, Leg.: R. Hand 7621.",,,https://www.openstreetmap.org/?mlat=50.8339&mlon=10.9217#map=15/50.8339/10.9217,50.83388900756836,10.921669960021973,"Germany: Thüringen. Arnstadt, Eichfelder Weg, Aufstieg auf Eichfeld-Plateau. Magerrasenreste in lichtem Wald.",Bupleurum falcatum subsp. falcatum,Bupleurum,R. Hand,B 10 0705148,https://herbarium.bgbm.org/object/B100705148
B100561986,,JACQ,POACEAE,Triticum turgidum subsp. durum (Desf.) Husn.,sheet 2 of B 10 0531862,Hohenacker,101,,,Germany,.,,,,,,Schwärzlicher Bartweizen,Triticum turgidum subsp. durum,Triticum,M. W. van Slageren 14.3.2016,B 10 0561986,https://herbarium.bgbm.org/object/B100561986
JACQID1082724,,JACQ,CARYOPHYLLACEAE,Scleranthus annuus L.,MTB: 4239/1/4/2,"Willing,R. & Willing,E.",26705 D,2010-09-30,,Germany,"Sachsen-Anhalt, S Haideburg",,,https://www.openstreetmap.org/?mlat=51.7725&mlon=12.2492#map=15/51.7725/12.2492,51.772499084472656,12.249170303344728,,Scleranthus annuus,Scleranthus,E.Willing,JACQ-ID 1082724,https://herbarium.bgbm.org/object/JACQID1082724
B100762208,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100762208/manifest.json,BGBM,LABIATAE,Origanum vulgare L. subsp. vulgare,"GBOL, Silikaprobe genommen; Aufsammlung von einem Individuum","Hand,R.",8542,2017-07-04,,Germany,"Germany: Rheinland-Pfalz. Waldrach, südlicher Teil Biedelt, am S-exponierten Hang. an Wegrand. Alt.: 353m. 04.07.2017, Leg.: R. Hand 8542.",,,https://www.openstreetmap.org/?mlat=49.7458&mlon=6.7625#map=15/49.7458/6.7625,49.74583053588867,6.762499809265137,"Germany: Rheinland-Pfalz. Waldrach, südlicher Teil Biedelt, am S-exponierten Hang. an Wegrand.",Origanum vulgare subsp. vulgare,Origanum,R. Hand,B 10 0762208,https://herbarium.bgbm.org/object/B100762208
B100733980,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100733980/manifest.json,JACQ,CYPERACEAE,Carex remota L.,,"Willing,E. & Willing,R.",30477 D,2016-08-07,,Germany,"Harz, GK 4408589, 5732533, TK 4230, Photo",,,https://www.openstreetmap.org/?mlat=51.7194&mlon=10.6756#map=15/51.7194/10.6756,51.71944046020508,10.675559997558594,,Carex remota,Carex,E. Willing,B 10 0733980,https://herbarium.bgbm.org/object/B100733980
BGT0010895,,BGBM,JUNCACEAE,Luzula alpina Hoppe,,"Hand,R. & Raab-Straube,E. von",RH 6793,2014-07-23,,Germany,"Germany: Bayern. Oberstdorf, Gundsattel NNE Kanzelwand, am Hauptwanderweg, nahe Sesselliftstation. mehr oder weniger feuchte Nardeten. Alt.: 1759 m. 23.07.2014, Leg.: R. Hand & E. von Raab-Straube RH 6793.",,,https://www.openstreetmap.org/?mlat=47.34&mlon=10.2097#map=15/47.34/10.2097,47.34000015258789,10.20971965789795,"Germany: Bayern. Oberstdorf, Gundsattel NNE Kanzelwand, am Hauptwanderweg, nahe Sesselliftstation. mehr oder weniger feuchte Nardeten.",Luzula alpina,Luzula,R. Hand,B GT 0010895,https://herbarium.bgbm.org/object/BGT0010895
B100553181,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100553181/manifest.json,BGBM,CYPERACEAE,Carex sylvatica Huds. subsp. sylvatica,"GBOL1246, Silikaprobe genommen","Hand,R.",6556,2014-06-11,,Germany,"Germany: Bayern. Schondorf am Ammersee, entlang Waldweg im Weingarten NW Strandbad, nahe Tennisplatz. Waldweg. Alt.: 545 m. 11.06.2014, Leg.: R. Hand 6556.",,,https://www.openstreetmap.org/?mlat=48.0564&mlon=11.1#map=15/48.0564/11.1,48.05638885498047,11.100000381469728,"Germany: Bayern. Schondorf am Ammersee, entlang Waldweg im Weingarten NW Strandbad, nahe Tennisplatz. Waldweg.",Carex sylvatica subsp. sylvatica,Carex,R. Hand,B 10 0553181,https://herbarium.bgbm.org/object/B100553181
B101014086,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101014086/manifest.json,JACQ,POACEAE,Bromus inermis Leyss.,PRN2024-003,"Willing,E. & Willing,R.",37882 D,2023-07-03,,Germany,"SLK, NO Giersleben",,,https://www.openstreetmap.org/?mlat=51.7656&mlon=11.5728#map=15/51.7656/11.5728,51.76556015014648,11.572779655456545,,Bromus inermis,Bromus,E. Willing,B 10 1014086,https://herbarium.bgbm.org/object/B101014086
JACQID1088514,,JACQ,ASTERACEAE,Tripleurospermum inodorum (L.) Sch. Bip.,MTB: 3242/4,"Willing,R. & Willing,E.",7575 D,1999-07-17,,Germany,"Brandenburg, NO Königshorst",,,https://www.openstreetmap.org/?mlat=52.7292&mlon=12.7994#map=15/52.7292/12.7994,52.72917175292969,12.799440383911133,,Tripleurospermum inodorum,Tripleurospermum,E.Willing,JACQ-ID 1088514,https://herbarium.bgbm.org/object/JACQID1088514
JACQID1075804,,JACQ,JUNCACEAE,Juncus squarrosus L.,MTB: 3346/1,"Willing,R. & Willing,E.",4867 D,1998-06-20,,Germany,"Brandenburg, NW Summt",,,https://www.openstreetmap.org/?mlat=52.6919&mlon=13.35#map=15/52.6919/13.35,52.69194030761719,13.350000381469728,,Juncus squarrosus,Juncus,E.Willing,JACQ-ID 1075804,https://herbarium.bgbm.org/object/JACQID1075804
JACQID1065257,,JACQ,CARYOPHYLLACEAE,Cerastium semidecandrum L.,MTB: 4239/3/2/2,"Willing,R. & Willing,E.",26780 D,2011-05-29,,Germany,"Sachsen-Anhalt, NW Marke",,,https://www.openstreetmap.org/?mlat=51.7481&mlon=12.2419#map=15/51.7481/12.2419,51.7480583190918,12.241939544677734,,Cerastium semidecandrum,Cerastium,E.Willing,JACQ-ID 1065257,https://herbarium.bgbm.org/object/JACQID1065257
B101143698,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101143698/manifest.json,JACQ,AGAVACEAE,Cordyline manners-suttoniae F. Muell.,Additional sheet: B 10 1143697; Blattmaterial für DNA Extraktion vom Lebendexemplar entnommen für T. Böhnert (BONN) 2023,"Cubr,M.",s.n.,2023-06-23,,Germany,"Cultivated in the Botanic Garden Berlin; provided by Botanic Garden Potsdam, Germany",,,,,,,Cordyline manners-suttoniae,Cordyline,Anonymous,B 10 1143698,https://herbarium.bgbm.org/object/B101143698
JACQID1067788,,JACQ,POACEAE,Dactylis glomerata L.,MTB: 4138/3/4/4,"Willing,R. & Willing,E.",23751 D,2008-05-15,,Germany,"Sachsen-Anhalt, SW Reppichau",,,https://www.openstreetmap.org/?mlat=51.8003&mlon=12.0642#map=15/51.8003/12.0642,51.8002815246582,12.064169883728027,,Dactylis glomerata,Dactylis,E.Willing,JACQ-ID 1067788,https://herbarium.bgbm.org/object/JACQID1067788
JACQID1087488,,JACQ,FABACEAE,Trifolium pratense L.,MTB: 3346/2,"Willing,R. & Willing,E.",18281 D,2002-06-22,,Germany,"Brandenburg, O Schönwalde",,,https://www.openstreetmap.org/?mlat=52.6789&mlon=13.4431#map=15/52.6789/13.4431,52.67889022827149,13.443059921264648,,Trifolium pratense,Trifolium,E.Willing,JACQ-ID 1087488,https://herbarium.bgbm.org/object/JACQID1087488
B101143897,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101143897/manifest.json,JACQ,CRASSULACEAE,Kalanchoë miniata Hils. & Bojer ex Tul.,Gartenherbar,"Cubr,M.",52606,2024-02-08,,Germany,"Cultivated in Botanic Garden Berlin; provided by: Frankfurt, Palmengarten der Stadt Frankfurt; originally collected: Madagaskar, Analavelona, leg.: Anonymous s.n., s.d.",,,,,,"Blütenfarbe: zitr.gelb, rosa, gerundet, Filamente: hellgelb, Sep. hellgrün, Narbe: weiß, Griffel: zarthellgrün, Blätter mittel- dunkelgrün",Kalanchoë miniata,Kalanchoë,S. Bernhard (B) 2025-12-08,B 10 1143897,https://herbarium.bgbm.org/object/B101143897
B101302822,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101302822/manifest.json,JACQ,ACERACEAE,Acer campestre L.,"Herbarium Sascha Prätzel; PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Baum des Jahres 2015, Korkleisten an jungen Zweigen, schnittverträglich","Prätzel,Sascha",s.n.,2014-10-08,,Germany,"Karow, nördlich Dorfstraße, Karower Feldgraben",,,,,,,Acer campestre,Acer,S. Prätzel,B 10 1302822,https://herbarium.bgbm.org/object/B101302822
